iShares MSCI ACWI ex U.S. ETF,,,,,,,,,,,,,,
Fund Holdings as of,25-Apr-25,,,,,,,,,,,,,
Inception Date,26-Mar-08,,,,,,,,,,,,,
Shares Outstanding,"105,400,000.00",,,,,,,,,,,,,
Stock,-,,,,,,,,,,,,,
Bond,-,,,,,,,,,,,,,
Cash,-,,,,,,,,,,,,,
Other,-,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,
Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Quantity,Price,Location,Exchange,Currency,FX Rate,Market Currency,Accrual Date
MBG,MERCEDES-BENZ GROUP N AG,Consumer Discretionary,Equity,"9,772,192.73",0.17,"9,772,192.73","157,462.00",62.06,Germany,Xetra,USD,0.88,EUR,-
HLN,HALEON PLC,Health Care,Equity,"9,765,093.74",0.17,"9,765,093.74","1,943,705.00",5.02,United Kingdom,London Stock Exchange,USD,0.75,GBP,-
IFX,INFINEON TECHNOLOGIES AG,Information Technology,Equity,"9,622,605.63",0.16,"9,622,605.63","280,925.00",34.25,Germany,Xetra,USD,0.88,EUR,-
MQG,MACQUARIE GROUP LTD DEF,Financials,Equity,"9,577,493.29",0.16,"9,577,493.29","77,760.00",123.17,Australia,Asx - All Markets,USD,1.56,AUD,-
NPN,NASPERS LIMITED LTD CLASS N,Consumer Discretionary,Equity,"9,547,012.29",0.16,"9,547,012.29","36,512.00",261.48,South Africa,Johannesburg Stock Exchange,USD,18.74,ZAR,-
SU,SUNCOR ENERGY INC,Energy,Equity,"9,543,491.67",0.16,"9,543,491.67","268,152.00",35.59,Canada,Toronto Stock Exchange,USD,1.39,CAD,-
9434,SOFTBANK CORP,Communication,Equity,"9,392,040.15",0.16,"9,392,040.15","6,357,400.00",1.48,Japan,Tokyo Stock Exchange,USD,143.98,JPY,-
EXPN,EXPERIAN PLC,Industrials,Equity,"9,368,974.71",0.16,"9,368,974.71","194,149.00",48.26,United Kingdom,London Stock Exchange,USD,0.75,GBP,-
4568,DAIICHI SANKYO LTD,Health Care,Equity,"9,364,487.58",0.16,"9,364,487.58","382,700.00",24.47,Japan,Tokyo Stock Exchange,USD,143.98,JPY,-
ATCO A,ATLAS COPCO CLASS A,Industrials,Equity,"9,232,014.29",0.16,"9,232,014.29","575,284.00",16.05,Sweden,Nasdaq Omx Nordic,USD,9.68,SEK,-
ADS,ADIDAS N AG,Consumer Discretionary,Equity,"9,140,103.47",0.15,"9,140,103.47","37,050.00",246.7,Germany,Xetra,USD,0.88,EUR,-
VOLV B,VOLVO CLASS B,Industrials,Equity,"9,117,985.96",0.15,"9,117,985.96","334,958.00",27.22,Sweden,Nasdaq Omx Nordic,USD,9.68,SEK,-
GIVN,GIVAUDAN SA,Materials,Equity,"9,115,998.79",0.15,"9,115,998.79","1,952.00","4,670.08",Switzerland,SIX Swiss Exchange,USD,0.83,CHF,-
RKT,RECKITT BENCKISER GROUP PLC,Consumer Staples,Equity,"9,109,024.41",0.15,"9,109,024.41","147,734.00",61.66,United Kingdom,London Stock Exchange,USD,0.75,GBP,-
NDA FI,NORDEA BANK,Financials,Equity,"9,069,833.64",0.15,"9,069,833.64","676,105.00",13.41,Finland,Nasdaq Omx Helsinki Ltd.,USD,0.88,EUR,-
WKL,WOLTERS KLUWER NV,Industrials,Equity,"9,036,776.99",0.15,"9,036,776.99","52,022.00",173.71,Netherlands,Euronext Amsterdam,USD,0.88,EUR,-
XTSLA,BLK CSH FND TREASURY SL AGENCY,Cash and/or Derivatives,Money Market,"8,900,000.00",0.15,"8,900,000.00","8,900,000.00",1,United States,-,USD,1,USD,-
DHL,DEUTSCHE POST AG,Industrials,Equity,"8,875,087.91",0.15,"8,875,087.91","209,352.00",42.39,Germany,Xetra,USD,0.88,EUR,-
9999,NETEASE INC,Communication,Equity,"8,818,787.01",0.15,"8,818,787.01","415,085.00",21.25,China,Hong Kong Exchanges And Clearing Ltd,USD,7.76,HKD,-
9618,JD.COM CLASS A INC,Consumer Discretionary,Equity,"8,711,143.11",0.15,"8,711,143.11","545,808.00",15.96,China,Hong Kong Exchanges And Clearing Ltd,USD,7.76,HKD,-
3988,BANK OF CHINA LTD H,Financials,Equity,"8,693,036.48",0.15,"8,693,036.48","15,537,000.00",0.56,China,Hong Kong Exchanges And Clearing Ltd,USD,7.76,HKD,-
O39,OVERSEA-CHINESE BANKING LTD,Financials,Equity,"8,602,625.48",0.15,"8,602,625.48","711,475.00",12.09,Singapore,Singapore Exchange,USD,1.32,SGD,-
ATD,ALIMENTATION COUCHE TARD INC,Consumer Staples,Equity,"8,561,790.31",0.14,"8,561,790.31","163,900.00",52.24,Canada,Toronto Stock Exchange,USD,1.39,CAD,-
DSV,DSV,Industrials,Equity,"8,517,675.01",0.14,"8,517,675.01","43,699.00",194.92,Denmark,Omx Nordic Exchange Copenhagen A/S,USD,6.57,DKK,-
2222,SAUDI ARABIAN OIL,Energy,Equity,"8,472,734.31",0.14,"8,472,734.31","1,231,929.00",6.88,Saudi Arabia,Saudi Stock Exchange,USD,3.75,SAR,-
SIKA,SIKA AG,Materials,Equity,"8,408,225.37",0.14,"8,408,225.37","33,950.00",247.66,Switzerland,SIX Swiss Exchange,USD,0.83,CHF,-
2318,PING AN INSURANCE (GROUP) CO OF CH,Financials,Equity,"8,405,867.07",0.14,"8,405,867.07","1,419,000.00",5.92,China,Hong Kong Exchanges And Clearing Ltd,USD,7.76,HKD,-
7741,HOYA CORP,Health Care,Equity,"8,377,360.65",0.14,"8,377,360.65","72,900.00",114.92,Japan,Tokyo Stock Exchange,USD,143.98,JPY,-
4519,CHUGAI PHARMACEUTICAL LTD,Health Care,Equity,"8,304,170.86",0.14,"8,304,170.86","144,500.00",57.47,Japan,Tokyo Stock Exchange,USD,143.98,JPY,-
NU,NU HOLDINGS LTD CLASS A,Financials,Equity,"8,289,470.14",0.14,"8,289,470.14","690,214.00",12.01,Brazil,New York Stock Exchange Inc.,USD,1,USD,-
IFC,INTACT FINANCIAL CORP,Financials,Equity,"8,269,190.33",0.14,"8,269,190.33","38,611.00",214.17,Canada,Toronto Stock Exchange,USD,1.39,CAD,-
EOAN,E.ON N,Utilities,Equity,"8,226,001.69",0.14,"8,226,001.69","481,583.00",17.08,Germany,Xetra,USD,0.88,EUR,-
6702,FUJITSU LTD,Information Technology,Equity,"8,210,480.99",0.14,"8,210,480.99","383,800.00",21.39,Japan,Tokyo Stock Exchange,USD,143.98,JPY,-
WPM,WHEATON PRECIOUS METALS CORP,Materials,Equity,"8,015,951.31",0.14,"8,015,951.31","98,214.00",81.62,Canada,Toronto Stock Exchange,USD,1.39,CAD,-
GMG,GOODMAN GROUP UNITS,Real Estate,Equity,"7,975,876.24",0.13,"7,975,876.24","434,233.00",18.37,Australia,Asx - All Markets,USD,1.56,AUD,-
ARGX,ARGENX,Health Care,Equity,"7,922,878.86",0.13,"7,922,878.86","13,007.00",609.13,Belgium,Nyse Euronext - Euronext Brussels,USD,0.88,EUR,-
ADYEN,ADYEN NV,Financials,Equity,"7,896,942.99",0.13,"7,896,942.99","4,737.00","1,667.08",Netherlands,Euronext Amsterdam,USD,0.88,EUR,-
AD,KONINKLIJKE AHOLD DELHAIZE NV,Consumer Staples,Equity,"7,872,946.36",0.13,"7,872,946.36","193,984.00",40.59,Netherlands,Euronext Amsterdam,USD,0.88,EUR,-
ENGI,ENGIE SA,Utilities,Equity,"7,866,673.96",0.13,"7,866,673.96","397,114.00",19.81,France,Nyse Euronext - Euronext Paris,USD,0.88,EUR,-
TCS,TATA CONSULTANCY SERVICES LTD,Information Technology,Equity,"7,819,589.62",0.13,"7,819,589.62","193,769.00",40.36,India,National Stock Exchange Of India,USD,85.44,INR,-
GLEN,GLENCORE PLC,Materials,Equity,"7,819,356.55",0.13,"7,819,356.55","2,188,661.00",3.57,United Kingdom,London Stock Exchange,USD,0.75,GBP,-
9961,TRIP.COM GROUP LTD,Consumer Discretionary,Equity,"7,688,361.13",0.13,"7,688,361.13","132,410.00",58.06,China,Hong Kong Exchanges And Clearing Ltd,USD,7.76,HKD,-
2914,JAPAN TOBACCO INC,Consumer Staples,Equity,"7,681,305.78",0.13,"7,681,305.78","254,000.00",30.24,Japan,Tokyo Stock Exchange,USD,143.98,JPY,-
AAL,ANGLO AMERICAN PLC,Materials,Equity,"7,677,890.37",0.13,"7,677,890.37","268,583.00",28.59,United Kingdom,London Stock Exchange,USD,0.75,GBP,-
GLE,SOCIETE GENERALE SA,Financials,Equity,"7,601,978.61",0.13,"7,601,978.61","156,199.00",48.67,France,Nyse Euronext - Euronext Paris,USD,0.88,EUR,-
AMS,AMADEUS IT GROUP SA,Consumer Discretionary,Equity,"7,598,887.30",0.13,"7,598,887.30","95,488.00",79.58,Spain,Bolsa De Madrid,USD,0.88,EUR,-
6503,MITSUBISHI ELECTRIC CORP,Industrials,Equity,"7,483,175.20",0.13,"7,483,175.20","407,100.00",18.38,Japan,Tokyo Stock Exchange,USD,143.98,JPY,-
G,ASSICURAZIONI GENERALI,Financials,Equity,"7,441,946.43",0.13,"7,441,946.43","204,822.00",36.33,Italy,Borsa Italiana,USD,0.88,EUR,-
VALE3,CIA VALE DO RIO DOCE SH,Materials,Equity,"7,406,345.05",0.13,"7,406,345.05","781,029.00",9.48,Brazil,XBSP,USD,5.68,BRL,-
DOL,DOLLARAMA INC,Consumer Discretionary,Equity,"7,291,511.39",0.12,"7,291,511.39","59,118.00",123.34,Canada,Toronto Stock Exchange,USD,1.39,CAD,-
NA,NATIONAL BANK OF CANADA,Financials,Equity,"7,265,452.12",0.12,"7,265,452.12","84,835.00",85.64,Canada,Toronto Stock Exchange,USD,1.39,CAD,-
U11,UNITED OVERSEAS BANK LTD,Financials,Equity,"7,257,401.52",0.12,"7,257,401.52","267,100.00",27.17,Singapore,Singapore Exchange,USD,1.32,SGD,-
3382,SEVEN & I HOLDINGS LTD,Consumer Staples,Equity,"7,189,298.14",0.12,"7,189,298.14","493,600.00",14.57,Japan,Tokyo Stock Exchange,USD,143.98,JPY,-
SLF,SUN LIFE FINANCIAL INC,Financials,Equity,"7,142,835.86",0.12,"7,142,835.86","122,525.00",58.3,Canada,Toronto Stock Exchange,USD,1.39,CAD,-
TSCO,TESCO PLC,Consumer Staples,Equity,"7,116,670.65",0.12,"7,116,670.65","1,494,122.00",4.76,United Kingdom,London Stock Exchange,USD,0.75,GBP,-
FNV,FRANCO NEVADA CORP,Materials,Equity,"7,070,874.94",0.12,"7,070,874.94","41,588.00",170.02,Canada,Toronto Stock Exchange,USD,1.39,CAD,-
ABX,BARRICK GOLD CORP,Materials,Equity,"7,062,491.39",0.12,"7,062,491.39","370,734.00",19.05,Canada,Toronto Stock Exchange,USD,1.39,CAD,-
IMB,IMPERIAL BRANDS PLC,Consumer Staples,Equity,"7,025,442.22",0.12,"7,025,442.22","175,788.00",39.97,United Kingdom,London Stock Exchange,USD,0.75,GBP,-
CHF,CHF CASH,Cash and/or Derivatives,Cash,"6,981,565.07",0.12,"6,981,565.07","5,792,954.00",120.52,Switzerland,-,USD,0.83,CHF,-
ITUB4,ITAU UNIBANCO HOLDING PREF SA,Financials,Equity,"6,980,361.83",0.12,"6,980,361.83","1,144,985.00",6.1,Brazil,XBSP,USD,5.68,BRL,-
9432,NIPPON TELEGRAPH AND TELEPHONE COR,Communication,Equity,"6,817,741.14",0.12,"6,817,741.14","6,650,300.00",1.03,Japan,Tokyo Stock Exchange,USD,143.98,JPY,-
AXISBANK,AXIS BANK LTD,Financials,Equity,"6,790,431.24",0.11,"6,790,431.24","497,456.00",13.65,India,National Stock Exchange Of India,USD,85.44,INR,-
ENI,ENI,Energy,Equity,"6,774,569.22",0.11,"6,774,569.22","467,085.00",14.5,Italy,Borsa Italiana,USD,0.88,EUR,-
6857,ADVANTEST CORP,Information Technology,Equity,"6,767,841.64",0.11,"6,767,841.64","162,400.00",41.67,Japan,Tokyo Stock Exchange,USD,143.98,JPY,-
M&M,MAHINDRA AND MAHINDRA LTD,Consumer Discretionary,Equity,"6,763,824.66",0.11,"6,763,824.66","201,770.00",33.52,India,National Stock Exchange Of India,USD,85.44,INR,-
STAN,STANDARD CHARTERED PLC,Financials,Equity,"6,660,041.25",0.11,"6,660,041.25","458,694.00",14.52,United Kingdom,London Stock Exchange,USD,0.75,GBP,-
FFH,FAIRFAX FINANCIAL HOLDINGS SUB VOT,Financials,Equity,"6,606,501.95",0.11,"6,606,501.95","4,314.00","1,531.41",Canada,Toronto Stock Exchange,USD,1.39,CAD,-
PGHN,PARTNERS GROUP HOLDING AG,Financials,Equity,"6,602,253.09",0.11,"6,602,253.09","4,987.00","1,323.89",Switzerland,SIX Swiss Exchange,USD,0.83,CHF,-
ASSA B,ASSA ABLOY B,Industrials,Equity,"6,446,956.71",0.11,"6,446,956.71","215,275.00",29.95,Sweden,Nasdaq Omx Nordic,USD,9.68,SEK,-
CABK,CAIXABANK SA,Financials,Equity,"6,379,260.88",0.11,"6,379,260.88","825,441.00",7.73,Spain,Bolsa De Madrid,USD,0.88,EUR,-
BAJFINANCE,BAJAJ FINANCE LTD,Financials,Equity,"6,330,529.11",0.11,"6,330,529.11","59,360.00",106.65,India,National Stock Exchange Of India,USD,85.44,INR,-
JPY,JPY CASH,Cash and/or Derivatives,Cash,"6,259,182.39",0.11,"6,259,182.39","901,165,785.00",0.69,Japan,-,USD,143.98,JPY,-
8725,MS&AD INSURANCE GROUP HOLDINGS INC,Financials,Equity,"6,253,359.96",0.11,"6,253,359.96","282,500.00",22.14,Japan,Tokyo Stock Exchange,USD,143.98,JPY,-
LR,LEGRAND SA,Industrials,Equity,"6,222,884.71",0.11,"6,222,884.71","56,396.00",110.34,France,Nyse Euronext - Euronext Paris,USD,0.88,EUR,-
PRU,PRUDENTIAL PLC,Financials,Equity,"6,177,780.78",0.1,"6,177,780.78","579,234.00",10.67,United Kingdom,London Stock Exchange,USD,0.75,GBP,-
TCL,TRANSURBAN GROUP STAPLED UNITS,Industrials,Equity,"6,167,550.95",0.1,"6,167,550.95","694,771.00",8.88,Australia,Asx - All Markets,USD,1.56,AUD,-
6367,DAIKIN INDUSTRIES LTD,Industrials,Equity,"6,155,113.74",0.1,"6,155,113.74","55,300.00",111.3,Japan,Tokyo Stock Exchange,USD,143.98,JPY,-
EUR,EUR CASH,Cash and/or Derivatives,Cash,"6,153,410.14",0.1,"6,153,410.14","5,412,684.00",113.69,European Union,-,USD,0.88,EUR,-
TRI,THOMSON REUTERS CORP,Industrials,Equity,"6,135,322.95",0.1,"6,135,322.95","33,789.00",181.58,Canada,Toronto Stock Exchange,USD,1.39,CAD,-
8630,SOMPO HOLDINGS INC,Financials,Equity,"6,068,486.89",0.1,"6,068,486.89","190,600.00",31.84,Japan,Tokyo Stock Exchange,USD,143.98,JPY,-
BBCA,BANK CENTRAL ASIA,Financials,Equity,"6,054,645.28",0.1,"6,054,645.28","11,848,800.00",0.51,Indonesia,Indonesia Stock Exchange,USD,"16,830.00",IDR,-
SLHN,SWISS LIFE HOLDING AG,Financials,Equity,"5,998,098.95",0.1,"5,998,098.95","6,201.00",967.28,Switzerland,SIX Swiss Exchange,USD,0.83,CHF,-
1180,THE SAUDI NATIONAL BANK,Financials,Equity,"5,929,813.40",0.1,"5,929,813.40","621,355.00",9.54,Saudi Arabia,Saudi Stock Exchange,USD,3.75,SAR,-
KOTAKBANK,KOTAK MAHINDRA BANK LTD,Financials,Equity,"5,922,509.72",0.1,"5,922,509.72","229,553.00",25.8,India,National Stock Exchange Of India,USD,85.44,INR,-
RIO,RIO TINTO LTD,Materials,Equity,"5,906,036.14",0.1,"5,906,036.14","80,414.00",73.45,Australia,Asx - All Markets,USD,1.56,AUD,02-Jan-85
7751,CANON INC,Information Technology,Equity,"5,840,188.92",0.1,"5,840,188.92","194,100.00",30.09,Japan,Tokyo Stock Exchange,USD,143.98,JPY,-
HEI,HEIDELBERG MATERIALS AG,Materials,Equity,"5,836,146.52",0.1,"5,836,146.52","29,717.00",196.39,Germany,Xetra,USD,0.88,EUR,-
NTR,NUTRIEN LTD,Materials,Equity,"5,783,247.94",0.1,"5,783,247.94","106,987.00",54.06,Canada,Toronto Stock Exchange,USD,1.39,CAD,-
6701,NEC CORP,Information Technology,Equity,"5,761,951.73",0.1,"5,761,951.73","259,000.00",22.25,Japan,Tokyo Stock Exchange,USD,143.98,JPY,-
8053,SUMITOMO CORP,Industrials,Equity,"5,681,650.98",0.1,"5,681,650.98","236,900.00",23.98,Japan,Tokyo Stock Exchange,USD,143.98,JPY,-
5935,SAMSUNG ELECTRONICS NON VOTING PRE,Information Technology,Equity,"5,676,970.25",0.1,"5,676,970.25","176,385.00",32.19,Korea (South),Korea Exchange (Stock Market),USD,"1,437.00",KRW,07-Jun-93
9888,BAIDU CLASS A INC,Communication,Equity,"5,665,685.01",0.1,"5,665,685.01","501,688.00",11.29,China,Hong Kong Exchanges And Clearing Ltd,USD,7.76,HKD,-
8801,MITSUI FUDOSAN LTD,Real Estate,Equity,"5,652,862.65",0.1,"5,652,862.65","576,600.00",9.8,Japan,Tokyo Stock Exchange,USD,143.98,JPY,-
NOKIA,NOKIA,Information Technology,Equity,"5,651,582.69",0.1,"5,651,582.69","1,134,474.00",4.98,Finland,Nasdaq Omx Helsinki Ltd.,USD,0.88,EUR,01-Jan-98
6981,MURATA MANUFACTURING LTD,Information Technology,Equity,"5,617,266.89",0.09,"5,617,266.89","364,300.00",15.42,Japan,Tokyo Stock Exchange,USD,143.98,JPY,-
ORA,ORANGE SA,Communication,Equity,"5,614,373.40",0.09,"5,614,373.40","400,530.00",14.02,France,Nyse Euronext - Euronext Paris,USD,0.88,EUR,01-Jan-98
6752,PANASONIC HOLDINGS CORP,Consumer Discretionary,Equity,"5,558,610.18",0.09,"5,558,610.18","505,400.00",11,Japan,Tokyo Stock Exchange,USD,143.98,JPY,-
4543,TERUMO CORP,Health Care,Equity,"5,538,474.04",0.09,"5,538,474.04","288,600.00",19.19,Japan,Tokyo Stock Exchange,USD,143.98,JPY,-
VIE,VEOLIA ENVIRON. SA,Utilities,Equity,"5,523,282.86",0.09,"5,523,282.86","153,942.00",35.88,France,Nyse Euronext - Euronext Paris,USD,0.88,EUR,-
HEIA,HEINEKEN NV,Consumer Staples,Equity,"5,514,639.76",0.09,"5,514,639.76","63,178.00",87.29,Netherlands,Euronext Amsterdam,USD,0.88,EUR,-
BAYN,BAYER AG,Health Care,Equity,"5,512,016.13",0.09,"5,512,016.13","210,896.00",26.14,Germany,Xetra,USD,0.88,EUR,-
KFH,KUWAIT FINANCE HOUSE,Financials,Equity,"5,504,282.47",0.09,"5,504,282.47","2,348,698.00",2.34,Kuwait,Kuwait Stock Exchange,USD,0.31,KWD,-
BMW,BMW AG,Consumer Discretionary,Equity,"5,468,933.16",0.09,"5,468,933.16","63,032.00",86.76,Germany,Xetra,USD,0.88,EUR,-
DSY,DASSAULT SYSTEMES,Information Technology,Equity,"5,454,199.48",0.09,"5,454,199.48","147,393.00",37,France,Nyse Euronext - Euronext Paris,USD,0.88,EUR,-
LT,LARSEN AND TOUBRO LTD,Industrials,Equity,"5,412,060.01",0.09,"5,412,060.01","141,320.00",38.3,India,National Stock Exchange Of India,USD,85.44,INR,-
6301,KOMATSU LTD,Industrials,Equity,"5,394,947.04",0.09,"5,394,947.04","192,500.00",28.03,Japan,Tokyo Stock Exchange,USD,143.98,JPY,-
HO,THALES SA,Industrials,Equity,"5,392,193.92",0.09,"5,392,193.92","20,287.00",265.8,France,Nyse Euronext - Euronext Paris,USD,0.88,EUR,-
FER,FERROVIAL,Industrials,Equity,"5,385,393.51",0.09,"5,385,393.51","112,254.00",47.98,Spain,Bolsa De Madrid,USD,0.88,EUR,-
CBK,COMMERZBANK AG,Financials,Equity,"5,360,153.22",0.09,"5,360,153.22","205,443.00",26.09,Germany,Xetra,USD,0.88,EUR,-
8750,DAI-ICHI LIFE HOLDINGS INC,Financials,Equity,"5,333,381.49",0.09,"5,333,381.49","777,200.00",6.86,Japan,Tokyo Stock Exchange,USD,143.98,JPY,-
7010,SAUDI TELECOM,Communication,Equity,"5,330,491.30",0.09,"5,330,491.30","416,589.00",12.8,Saudi Arabia,Saudi Stock Exchange,USD,3.75,SAR,-
VNA,VONOVIA SE,Real Estate,Equity,"5,271,159.23",0.09,"5,271,159.23","160,771.00",32.79,Germany,Xetra,USD,0.88,EUR,-
8002,MARUBENI CORP,Industrials,Equity,"5,269,869.77",0.09,"5,269,869.77","304,100.00",17.33,Japan,Tokyo Stock Exchange,USD,143.98,JPY,-
SEB A,SKANDINAVISKA ENSKILDA BANKEN,Financials,Equity,"5,221,196.39",0.09,"5,221,196.39","337,742.00",15.46,Sweden,Nasdaq Omx Nordic,USD,9.68,SEK,-
6954,FANUC CORP,Industrials,Equity,"5,198,569.20",0.09,"5,198,569.20","201,200.00",25.84,Japan,Tokyo Stock Exchange,USD,143.98,JPY,-
WOW,WOOLWORTHS GROUP LTD,Consumer Staples,Equity,"5,197,118.91",0.09,"5,197,118.91","257,911.00",20.15,Australia,Asx - All Markets,USD,1.56,AUD,-
RWE,RWE AG,Utilities,Equity,"5,196,163.10",0.09,"5,196,163.10","135,067.00",38.47,Germany,Xetra,USD,0.88,EUR,-
FTS,FORTIS INC,Utilities,Equity,"5,179,013.58",0.09,"5,179,013.58","106,622.00",48.57,Canada,Toronto Stock Exchange,USD,1.39,CAD,-
ML,MICHELIN,Consumer Discretionary,Equity,"5,173,922.76",0.09,"5,173,922.76","145,032.00",35.67,France,Nyse Euronext - Euronext Paris,USD,0.88,EUR,-
NBK,NATIONAL BANK OF KUWAIT,Financials,Equity,"5,153,245.97",0.09,"5,153,245.97","1,701,847.00",3.03,Kuwait,Kuwait Stock Exchange,USD,0.31,KWD,-
PETR4,PETROLEO BRASILEIRO PREF SA,Energy,Equity,"5,130,092.38",0.09,"5,130,092.38","954,530.00",5.37,Brazil,XBSP,USD,5.68,BRL,-
6902,DENSO CORP,Consumer Discretionary,Equity,"5,095,773.57",0.09,"5,095,773.57","404,000.00",12.61,Japan,Tokyo Stock Exchange,USD,143.98,JPY,-
WDS,WOODSIDE ENERGY GROUP LTD,Energy,Equity,"5,092,874.41",0.09,"5,092,874.41","398,242.00",12.79,Australia,Asx - All Markets,USD,1.56,AUD,-
AHT,ASHTEAD GROUP PLC,Industrials,Equity,"5,076,750.91",0.09,"5,076,750.91","92,950.00",54.62,United Kingdom,London Stock Exchange,USD,0.75,GBP,-
L,LOBLAW COMPANIES LTD,Consumer Staples,Equity,"5,058,672.12",0.09,"5,058,672.12","32,405.00",156.11,Canada,Toronto Stock Exchange,USD,1.39,CAD,-
VOW3,VOLKSWAGEN NON-VOTING PREF AG,Consumer Discretionary,Equity,"5,041,907.19",0.09,"5,041,907.19","45,366.00",111.14,Germany,Xetra,USD,0.88,EUR,02-Jan-90
PUB,PUBLICIS GROUPE SA,Communication,Equity,"5,018,963.22",0.08,"5,018,963.22","49,705.00",100.98,France,Nyse Euronext - Euronext Paris,USD,0.88,EUR,-
ERIC B,ERICSSON B,Information Technology,Equity,"5,018,319.36",0.08,"5,018,319.36","608,355.00",8.25,Sweden,Nasdaq Omx Nordic,USD,9.68,SEK,01-Jan-98
DANSKE,DANSKE BANK,Financials,Equity,"5,011,570.27",0.08,"5,011,570.27","148,513.00",33.74,Denmark,Omx Nordic Exchange Copenhagen A/S,USD,6.57,DKK,-
GEBN,GEBERIT AG,Industrials,Equity,"5,000,176.44",0.08,"5,000,176.44","7,454.00",670.8,Switzerland,SIX Swiss Exchange,USD,0.83,CHF,-
4661,ORIENTAL LAND LTD,Consumer Discretionary,Equity,"4,986,944.96",0.08,"4,986,944.96","235,100.00",21.21,Japan,Tokyo Stock Exchange,USD,143.98,JPY,-
SAMPO,SAMPO CLASS A,Financials,Equity,"4,976,791.20",0.08,"4,976,791.20","505,275.00",9.85,Finland,Nasdaq Omx Helsinki Ltd.,USD,0.88,EUR,-
ALL,ARISTOCRAT LEISURE LTD,Consumer Discretionary,Equity,"4,960,516.05",0.08,"4,960,516.05","120,805.00",41.06,Australia,Asx - All Markets,USD,1.56,AUD,-
8591,ORIX CORP,Financials,Equity,"4,935,633.27",0.08,"4,935,633.27","245,800.00",20.08,Japan,Tokyo Stock Exchange,USD,143.98,JPY,-
UMG,UNIVERSAL MUSIC GROUP NV,Communication,Equity,"4,926,049.37",0.08,"4,926,049.37","174,791.00",28.18,Netherlands,Euronext Amsterdam,USD,0.88,EUR,-
HINDUNILVR,HINDUSTAN UNILEVER LTD,Consumer Staples,Equity,"4,912,042.50",0.08,"4,912,042.50","179,955.00",27.3,India,National Stock Exchange Of India,USD,85.44,INR,-
DNB,DNB BANK,Financials,Equity,"4,911,663.90",0.08,"4,911,663.90","193,519.00",25.38,Norway,Oslo Bors Asa,USD,10.41,NOK,-
EBS,ERSTE GROUP BANK AG,Financials,Equity,"4,907,025.90",0.08,"4,907,025.90","68,081.00",72.08,Austria,Wiener Boerse Ag,USD,0.88,EUR,-
WSP,WSP GLOBAL INC,Industrials,Equity,"4,902,451.81",0.08,"4,902,451.81","28,013.00",175.01,Canada,Toronto Stock Exchange,USD,1.39,CAD,-
ATCO B,ATLAS COPCO CLASS B,Industrials,Equity,"4,902,579.04",0.08,"4,902,579.04","345,019.00",14.21,Sweden,Nasdaq Omx Nordic,USD,9.68,SEK,-
4901,FUJIFILM HOLDINGS CORP,Information Technology,Equity,"4,898,958.15",0.08,"4,898,958.15","239,500.00",20.45,Japan,Tokyo Stock Exchange,USD,143.98,JPY,-
CAP,CAPGEMINI,Information Technology,Equity,"4,887,537.45",0.08,"4,887,537.45","33,058.00",147.85,France,Nyse Euronext - Euronext Paris,USD,0.88,EUR,-
EMAAR,EMAAR PROPERTIES,Real Estate,Equity,"4,879,347.61",0.08,"4,879,347.61","1,383,945.00",3.53,United Arab Emirates,Dubai Financial Market,USD,3.67,AED,-
5108,BRIDGESTONE CORP,Consumer Discretionary,Equity,"4,878,246.92",0.08,"4,878,246.92","118,800.00",41.06,Japan,Tokyo Stock Exchange,USD,143.98,JPY,-
ASM,ASM INTERNATIONAL NV,Information Technology,Equity,"4,878,034.63",0.08,"4,878,034.63","10,030.00",486.35,Netherlands,Euronext Amsterdam,USD,0.88,EUR,-
RI,PERNOD RICARD SA,Consumer Staples,Equity,"4,865,964.29",0.08,"4,865,964.29","44,688.00",108.89,France,Nyse Euronext - Euronext Paris,USD,0.88,EUR,-
SSE,SSE PLC,Utilities,Equity,"4,862,971.89",0.08,"4,862,971.89","226,116.00",21.51,United Kingdom,London Stock Exchange,USD,0.75,GBP,-
105560,KB FINANCIAL GROUP INC,Financials,Equity,"4,855,393.88",0.08,"4,855,393.88","80,290.00",60.47,Korea (South),Korea Exchange (Stock Market),USD,"1,437.00",KRW,-
NSIS B,NOVOZYMES B,Materials,Equity,"4,770,711.83",0.08,"4,770,711.83","75,875.00",62.88,Denmark,Omx Nordic Exchange Copenhagen A/S,USD,6.57,DKK,-
PPL,PEMBINA PIPELINE CORP,Energy,Equity,"4,760,991.24",0.08,"4,760,991.24","123,603.00",38.52,Canada,Toronto Stock Exchange,USD,1.39,CAD,-
Z74,SINGAPORE TELECOMMUNICATIONS LTD,Communication,Equity,"4,757,043.35",0.08,"4,757,043.35","1,663,700.00",2.86,Singapore,Singapore Exchange,USD,1.32,SGD,-
GFNORTEO,GPO FINANCE BANORTE,Financials,Equity,"4,719,355.54",0.08,"4,719,355.54","563,700.00",8.37,Mexico,Bolsa Mexicana De Valores,USD,19.56,MXN,-
SAND,SANDVIK,Industrials,Equity,"4,690,365.86",0.08,"4,690,365.86","223,302.00",21,Sweden,Nasdaq Omx Nordic,USD,9.68,SEK,-
